applicant_id,annual_income,loan_amount,credit_score,employment_type,loan_purpose,debt_to_income,credit_utilization,repayment_history_score,num_late_payments,default_actual,default_probability,credit_risk_score,risk_band,decision
APP015179,120000.0,271621.0,887,business_owner,business,2.2635,0.0905,100.0,1,0,0.0025,899,Very Low,Auto-Approve
APP032618,120000.0,111186.0,574,salaried,personal_loan,0.9265,0.234,92.7,1,0,0.006,896,Very Low,Auto-Approve
APP022642,174918.0,375947.0,500,business_owner,auto_loan,2.1493,0.3736,71.0,0,1,0.9389,337,Very High,Decline
APP001080,120000.0,165344.0,445,freelance,auto_loan,1.3779,0.1272,50.25,3,1,0.98,312,Very High,Decline
APP036127,120000.0,290017.0,730,self_employed,personal_loan,2.4168,0.4607,100.0,1,0,0.0068,896,Very Low,Auto-Approve
APP037331,156536.0,656982.0,812,business_owner,education,4.197,0.2526,100.0,1,0,0.0327,880,Very Low,Auto-Approve
APP019287,129465.0,56480.0,406,business_owner,auto_loan,0.4363,0.5359,90.3,0,1,0.2793,732,Medium,Manual Review
APP020891,182844.0,799067.0,863,salaried,home_loan,4.3702,0.5438,95.15,1,1,0.3267,704,Medium,Manual Review
APP041838,122373.0,605279.0,650,self_employed,education,4.9462,0.1368,90.5,2,0,0.8905,366,Very High,Decline
APP002477,120000.0,459691.0,317,salaried,education,3.8308,0.0797,67.85,1,1,0.974,316,Very High,Decline
APP047590,120000.0,82698.0,525,freelance,home_loan,0.6891,0.0733,84.25,2,0,0.4828,610,High,Decline
APP037261,120000.0,453193.0,678,business_owner,auto_loan,3.7766,0.2471,85.9,3,0,0.4333,640,Medium,Manual Review
APP043704,183160.0,798081.0,404,salaried,auto_loan,4.3573,0.157,90.2,0,1,0.9553,327,Very High,Decline
APP043606,120000.0,582427.0,328,salaried,auto_loan,4.8536,0.0844,68.4,1,1,0.9918,305,Very High,Decline
APP004168,120000.0,463304.0,627,self_employed,business,3.8609,0.5994,100.0,0,1,0.9044,357,Very High,Decline
APP043934,120000.0,515605.0,740,salaried,personal_loan,4.2967,0.3595,100.0,1,0,0.2213,767,Low,Approve
APP011151,120000.0,491476.0,639,salaried,business,4.0956,0.0796,95.95,1,0,0.5181,589,High,Decline
APP020811,419683.0,1790513.0,861,business_owner,personal_loan,4.2663,0.3067,89.05,2,1,0.2084,775,Low,Approve
APP001689,120000.0,342481.0,566,freelance,home_loan,2.854,0.1213,68.3,1,0,0.5705,558,High,Decline
APP033338,120000.0,510987.0,776,salaried,business,4.2582,0.1634,100.0,0,0,0.0827,850,Very Low,Auto-Approve
APP034278,258435.0,367441.0,325,self_employed,home_loan,1.4218,0.1848,80.25,1,0,0.1999,780,Low,Approve
APP024876,233926.0,554375.0,799,salaried,business,2.3699,0.2581,100.0,0,0,0.0018,899,Very Low,Auto-Approve
APP025833,138069.0,58776.0,450,salaried,business,0.4257,0.5169,80.5,0,1,0.5218,587,High,Decline
APP045565,120000.0,358577.0,764,self_employed,business,2.9881,0.0742,96.2,2,0,0.0279,883,Very Low,Auto-Approve
APP043758,254185.0,1207349.0,538,self_employed,business,4.7499,0.2992,72.9,0,1,0.9927,304,Very High,Decline
APP002181,120000.0,91704.0,401,salaried,education,0.7642,0.59,84.05,1,0,0.3621,683,Medium,Manual Review
APP045146,355821.0,144190.0,835,self_employed,personal_loan,0.4052,0.4716,69.75,1,0,0.018,889,Very Low,Auto-Approve
APP003884,120000.0,553568.0,891,salaried,home_loan,4.6131,0.4585,100.0,1,0,0.0984,841,Very Low,Auto-Approve
APP019645,120000.0,258647.0,803,self_employed,home_loan,2.1554,0.1702,100.0,0,0,0.0074,896,Very Low,Auto-Approve
APP016686,120000.0,431505.0,550,salaried,auto_loan,3.5959,0.2841,91.5,1,1,0.7622,443,Very High,Decline
APP009700,120000.0,114453.0,524,self_employed,business,0.9538,0.3393,96.2,0,1,0.1276,823,Low,Approve
APP005020,120000.0,209485.0,809,salaried,personal_loan,1.7457,0.316,100.0,0,0,0.0033,898,Very Low,Auto-Approve
APP028425,120000.0,576904.0,855,salaried,education,4.8075,0.3253,100.0,1,0,0.0582,865,Very Low,Auto-Approve
APP033000,120000.0,461146.0,673,business_owner,home_loan,3.8429,0.3514,85.65,1,1,0.3542,687,Medium,Manual Review
APP010754,354634.0,561598.0,526,self_employed,auto_loan,1.5836,0.2562,78.3,1,0,0.2954,723,Medium,Manual Review
APP047847,120000.0,449957.0,890,salaried,auto_loan,3.7496,0.386,100.0,1,0,0.0322,881,Very Low,Auto-Approve
APP016841,120000.0,139274.0,567,salaried,personal_loan,1.1606,0.1619,86.35,0,0,0.0484,871,Very Low,Auto-Approve
APP026230,224962.0,798623.0,849,business_owner,education,3.55,0.075,100.0,0,0,0.0669,860,Very Low,Auto-Approve
APP015874,120000.0,231320.0,616,self_employed,personal_loan,1.9277,0.2539,94.8,1,0,0.0292,883,Very Low,Auto-Approve
APP024759,120000.0,326545.0,362,salaried,personal_loan,2.7212,0.1104,82.1,1,0,0.5814,551,High,Decline
APP021425,259807.0,524072.0,838,salaried,auto_loan,2.0172,0.3999,100.0,0,0,0.0032,898,Very Low,Auto-Approve
APP020704,120000.0,353241.0,855,self_employed,personal_loan,2.9437,0.388,76.75,2,0,0.2381,757,Low,Approve
APP032018,120000.0,436512.0,845,self_employed,home_loan,3.6376,0.2064,100.0,0,1,0.0292,882,Very Low,Auto-Approve
APP027938,362380.0,811322.0,573,self_employed,personal_loan,2.2389,0.4127,80.65,3,1,0.1914,785,Low,Approve
APP015138,186559.0,579067.0,693,salaried,business,3.1039,0.1277,100.0,0,0,0.1317,821,Low,Approve
APP036656,120000.0,277438.0,884,salaried,auto_loan,2.312,0.1399,100.0,0,0,0.0029,898,Very Low,Auto-Approve
APP044769,163952.0,279885.0,405,salaried,auto_loan,1.7071,0.4475,84.25,1,0,0.4283,643,Medium,Manual Review
APP031751,120000.0,165176.0,553,business_owner,home_loan,1.3765,0.0396,97.65,0,0,0.0393,876,Very Low,Auto-Approve
APP024749,120000.0,302435.0,341,salaried,business,2.5203,0.3967,81.05,1,0,0.5012,599,High,Decline
APP001832,120000.0,68648.0,616,self_employed,personal_loan,0.5721,0.0947,88.8,0,0,0.031,881,Very Low,Auto-Approve
APP029601,153525.0,655820.0,860,freelance,personal_loan,4.2717,0.3843,100.0,0,0,0.1111,833,Low,Approve
APP005279,209059.0,760913.0,820,salaried,personal_loan,3.6397,0.3004,100.0,0,0,0.0543,867,Very Low,Auto-Approve
APP011221,175636.0,313170.0,632,salaried,personal_loan,1.7831,0.6094,100.0,0,0,0.0313,881,Very Low,Auto-Approve
APP045202,120000.0,252270.0,714,salaried,home_loan,2.1022,0.3176,100.0,0,0,0.0222,887,Very Low,Auto-Approve
APP004119,120000.0,328286.0,809,self_employed,personal_loan,2.7357,0.2952,100.0,1,0,0.0073,896,Very Low,Auto-Approve
APP048353,144197.0,255695.0,469,salaried,personal_loan,1.7732,0.3521,93.45,0,0,0.3929,664,Medium,Manual Review
APP008374,120000.0,290431.0,770,salaried,personal_loan,2.4203,0.5132,100.0,0,0,0.0035,898,Very Low,Auto-Approve
APP029816,120000.0,52794.0,885,salaried,home_loan,0.4399,0.2609,100.0,0,0,0.0008,900,Very Low,Auto-Approve
APP005686,120000.0,196561.0,843,business_owner,auto_loan,1.638,0.2433,100.0,0,0,0.0018,899,Very Low,Auto-Approve
APP015483,284534.0,1015873.0,524,salaried,auto_loan,3.5703,0.2126,84.2,0,1,0.9549,327,Very High,Decline
APP005182,120000.0,492333.0,484,self_employed,personal_loan,4.1028,0.2012,70.2,4,1,0.9977,301,Very High,Decline
APP010721,129471.0,366559.0,449,salaried,auto_loan,2.8312,0.0783,68.45,0,1,0.886,368,Very High,Decline
APP011285,218542.0,913459.0,458,salaried,home_loan,4.1798,0.3192,92.9,0,1,0.9333,340,Very High,Decline
APP037875,120000.0,277335.0,465,self_employed,personal_loan,2.3111,0.4374,87.25,1,0,0.2051,777,Low,Approve
APP020174,120000.0,523670.0,861,self_employed,auto_loan,4.3639,0.1437,100.0,2,1,0.138,817,Low,Approve
APP004687,141114.0,546622.0,698,freelance,auto_loan,3.8736,0.0965,86.9,1,1,0.6976,481,Very High,Decline
APP029250,120000.0,478023.0,699,business_owner,auto_loan,3.9835,0.068,74.95,3,1,0.7527,448,Very High,Decline
APP020686,120000.0,239034.0,702,self_employed,auto_loan,1.9919,0.3251,99.1,1,0,0.0073,896,Very Low,Auto-Approve
APP006370,132329.0,212102.0,783,salaried,personal_loan,1.6028,0.4977,100.0,0,0,0.0011,899,Very Low,Auto-Approve
APP042782,120000.0,273506.0,766,self_employed,business,2.2792,0.0806,100.0,0,0,0.0052,897,Very Low,Auto-Approve
APP032002,147695.0,425591.0,720,business_owner,personal_loan,2.8816,0.2012,100.0,0,0,0.0162,890,Very Low,Auto-Approve
APP039146,164590.0,474748.0,653,salaried,auto_loan,2.8844,0.2352,100.0,0,0,0.0206,888,Very Low,Auto-Approve
APP027125,204108.0,838087.0,444,salaried,business,4.1061,0.3545,92.2,0,1,0.965,321,Very High,Decline
APP048362,120000.0,304002.0,606,freelance,home_loan,2.5333,0.2372,100.0,0,0,0.0484,871,Very Low,Auto-Approve
APP008547,120000.0,219212.0,300,salaried,home_loan,1.8268,0.0779,61.0,0,1,0.9538,328,Very High,Decline
APP035494,120000.0,53603.0,469,salaried,personal_loan,0.4467,0.1106,93.45,0,0,0.0616,863,Very Low,Auto-Approve
APP010630,120000.0,444116.0,788,salaried,home_loan,3.701,0.1249,100.0,1,0,0.039,877,Very Low,Auto-Approve
APP038187,168099.0,259252.0,560,salaried,auto_loan,1.5423,0.3561,92.0,1,0,0.0453,873,Very Low,Auto-Approve
APP032223,120000.0,338377.0,830,freelance,home_loan,2.8198,0.2348,100.0,0,0,0.0056,897,Very Low,Auto-Approve
APP004893,120000.0,497572.0,797,business_owner,personal_loan,4.1464,0.5107,91.85,1,1,0.5438,574,High,Decline
APP011990,147636.0,341396.0,309,salaried,business,2.3124,0.2578,61.45,2,1,0.9278,343,Very High,Decline
APP049221,270987.0,433564.0,528,salaried,education,1.5999,0.2889,84.4,0,1,0.4669,620,High,Decline
APP044566,120000.0,427426.0,726,salaried,home_loan,3.5619,0.3735,100.0,0,0,0.128,823,Low,Approve
APP018158,120000.0,423185.0,740,salaried,personal_loan,3.5265,0.5846,100.0,1,0,0.4374,638,Medium,Manual Review
APP030784,120000.0,582653.0,464,salaried,personal_loan,4.8554,0.3511,87.2,1,1,0.9718,317,Very High,Decline
APP024177,120000.0,264476.0,561,self_employed,home_loan,2.204,0.3206,98.05,0,0,0.0647,861,Very Low,Auto-Approve
APP019599,150593.0,303173.0,387,salaried,home_loan,2.0132,0.3802,89.35,0,0,0.6412,515,High,Decline
APP019018,120000.0,230515.0,808,business_owner,home_loan,1.921,0.1108,80.4,3,0,0.0121,893,Very Low,Auto-Approve
APP023155,120000.0,45783.0,668,salaried,auto_loan,0.3815,0.563,97.4,1,0,0.0249,885,Very Low,Auto-Approve
APP033709,120000.0,371429.0,399,salaried,personal_loan,3.0952,0.1202,77.95,0,1,0.9633,322,Very High,Decline
APP000112,120000.0,551473.0,481,salaried,personal_loan,4.5956,0.0281,88.05,1,1,0.962,323,Very High,Decline
APP049360,201122.0,715033.0,829,salaried,home_loan,3.5552,0.2017,93.45,1,0,0.0702,858,Very Low,Auto-Approve
APP011573,120000.0,87690.0,845,salaried,auto_loan,0.7308,0.0829,100.0,0,0,0.0036,898,Very Low,Auto-Approve
APP034638,120000.0,499707.0,310,salaried,personal_loan,4.1642,0.4402,67.5,1,1,0.9708,317,Very High,Decline
APP010930,120000.0,42950.0,398,freelance,home_loan,0.3579,0.2746,83.9,1,0,0.3459,692,Medium,Manual Review
APP021127,120000.0,403965.0,504,salaried,business,3.3664,0.3024,95.2,0,1,0.9666,320,Very High,Decline
APP025098,120000.0,119566.0,796,salaried,home_loan,0.9964,0.5882,100.0,1,0,0.0013,899,Very Low,Auto-Approve
APP019281,120000.0,328430.0,315,salaried,auto_loan,2.7369,0.552,79.75,1,1,0.5932,544,High,Decline
APP029642,120000.0,230770.0,314,self_employed,auto_loan,1.9231,0.3837,85.7,0,1,0.2543,747,Medium,Manual Review
APP001103,120359.0,577333.0,667,salaried,personal_loan,4.7967,0.2471,85.35,1,1,0.6041,538,High,Decline
APP021137,120000.0,302860.0,666,salaried,personal_loan,2.5238,0.3039,97.3,1,0,0.0135,892,Very Low,Auto-Approve
APP043458,120000.0,341229.0,872,salaried,education,2.8436,0.3299,95.6,3,0,0.0139,892,Very Low,Auto-Approve
APP041662,120000.0,194974.0,717,salaried,business,1.6248,0.517,87.85,1,1,0.0346,879,Very Low,Auto-Approve
APP020071,120000.0,410126.0,513,self_employed,auto_loan,3.4177,0.1689,77.65,1,1,0.9922,305,Very High,Decline
APP041450,120000.0,512064.0,314,business_owner,education,4.2672,0.4097,73.7,2,1,0.9929,304,Very High,Decline
APP014576,128007.0,430534.0,768,business_owner,personal_loan,3.3634,0.2509,100.0,0,0,0.0267,884,Very Low,Auto-Approve
APP028590,183994.0,255812.0,596,salaried,education,1.3903,0.344,99.8,0,0,0.0356,879,Very Low,Auto-Approve
APP019930,120000.0,261428.0,866,salaried,personal_loan,2.1786,0.3437,95.3,1,0,0.0026,898,Very Low,Auto-Approve
APP038271,120000.0,571365.0,637,salaried,home_loan,4.7614,0.2281,89.85,2,0,0.766,440,Very High,Decline
APP018328,183696.0,209258.0,531,business_owner,auto_loan,1.1392,0.2139,96.55,0,0,0.4874,608,High,Decline
APP030436,225231.0,363801.0,495,business_owner,home_loan,1.6152,0.3759,88.75,1,0,0.2593,744,Medium,Manual Review
APP021978,120000.0,403906.0,457,salaried,home_loan,3.3659,0.2655,86.85,1,1,0.9664,320,Very High,Decline
APP044802,120000.0,76594.0,432,self_employed,auto_loan,0.6383,0.3126,79.6,0,0,0.3693,678,Medium,Manual Review
APP011962,120000.0,233691.0,757,salaried,home_loan,1.9474,0.3041,100.0,1,0,0.001,899,Very Low,Auto-Approve
APP020362,152180.0,759722.0,673,salaried,auto_loan,4.9923,0.2228,100.0,0,1,0.2867,728,Medium,Manual Review
APP017513,120000.0,348746.0,686,business_owner,auto_loan,2.9062,0.2406,98.3,1,0,0.015,891,Very Low,Auto-Approve
APP008697,143367.0,658454.0,738,salaried,personal_loan,4.5928,0.1726,100.0,1,0,0.2187,769,Low,Approve
APP034654,120000.0,589481.0,554,salaried,home_loan,4.9123,0.2697,79.7,1,1,0.7997,420,Very High,Decline
APP011118,120000.0,40701.0,356,self_employed,business,0.3392,0.2699,87.8,0,0,0.1418,815,Low,Approve
APP040014,120000.0,300655.0,735,self_employed,home_loan,2.5055,0.4225,94.75,2,1,0.019,889,Very Low,Auto-Approve
APP022667,120000.0,50457.0,888,self_employed,education,0.4205,0.5036,100.0,1,0,0.0022,899,Very Low,Auto-Approve
APP026491,120000.0,416090.0,495,self_employed,auto_loan,3.4674,0.4558,88.75,1,1,0.9635,322,Very High,Decline
APP042217,138842.0,272275.0,436,self_employed,education,1.961,0.4597,85.8,1,1,0.7992,420,Very High,Decline
APP043768,120000.0,287558.0,733,salaried,business,2.3963,0.4087,100.0,0,0,0.0069,896,Very Low,Auto-Approve
APP027035,143791.0,395098.0,406,salaried,personal_loan,2.7477,0.4429,54.3,2,1,0.9779,313,Very High,Decline
APP031756,120000.0,237931.0,460,self_employed,personal_loan,1.9828,0.4724,93.0,0,0,0.3839,670,Medium,Manual Review
APP009398,350803.0,1709350.0,560,self_employed,auto_loan,4.8727,0.0591,86.0,2,1,0.9686,319,Very High,Decline
APP007799,120000.0,430770.0,580,salaried,personal_loan,3.5898,0.0996,93.0,1,1,0.4067,656,Medium,Manual Review
APP040004,214515.0,849277.0,345,salaried,education,3.959,0.5392,75.25,0,1,0.9933,304,Very High,Decline
APP001015,120000.0,218734.0,328,salaried,personal_loan,1.8228,0.2436,80.4,1,0,0.1375,818,Low,Approve
APP025475,120000.0,340237.0,397,self_employed,personal_loan,2.8353,0.1948,89.85,0,1,0.5646,561,High,Decline
APP042627,146187.0,716001.0,587,salaried,personal_loan,4.8979,0.4436,99.35,0,1,0.6574,506,Very High,Decline
APP000464,158827.0,120979.0,482,self_employed,business,0.7617,0.1996,64.1,3,1,0.9107,354,Very High,Decline
APP022969,195034.0,678079.0,422,salaried,personal_loan,3.4767,0.249,85.1,1,1,0.9285,343,Very High,Decline
APP017868,120000.0,556448.0,753,self_employed,personal_loan,4.6371,0.1873,100.0,0,0,0.1009,839,Low,Approve
APP045442,120000.0,45873.0,840,self_employed,personal_loan,0.3823,0.3796,100.0,1,0,0.0009,899,Very Low,Auto-Approve
APP000221,120000.0,182928.0,490,self_employed,home_loan,1.5244,0.0597,70.5,2,1,0.6483,511,High,Decline
APP026758,156358.0,60087.0,532,self_employed,personal_loan,0.3843,0.1271,96.6,0,0,0.0763,854,Very Low,Auto-Approve
APP019635,120000.0,596684.0,472,self_employed,home_loan,4.9724,0.1317,87.6,1,1,0.9631,322,Very High,Decline
APP030032,120000.0,267853.0,887,salaried,home_loan,2.2321,0.1161,90.35,2,0,0.0095,894,Very Low,Auto-Approve
APP019391,761559.0,1132895.0,599,salaried,auto_loan,1.4876,0.3978,99.95,0,0,0.0443,873,Very Low,Auto-Approve
APP027802,120000.0,271446.0,392,freelance,personal_loan,2.2621,0.0699,89.6,0,1,0.487,608,High,Decline
APP014291,120000.0,407985.0,542,self_employed,personal_loan,3.3999,0.2565,79.1,1,1,0.9795,312,Very High,Decline
APP041784,197230.0,95282.0,732,salaried,business,0.4831,0.2577,100.0,0,0,0.0021,899,Very Low,Auto-Approve
APP009937,120000.0,89059.0,857,salaried,home_loan,0.7422,0.3568,100.0,0,0,0.0021,899,Very Low,Auto-Approve
APP042844,174774.0,364955.0,615,self_employed,education,2.0881,0.384,100.0,0,0,0.0439,874,Very Low,Auto-Approve
APP036210,120000.0,579629.0,769,self_employed,business,4.8302,0.3644,96.45,2,1,0.1661,800,Low,Approve
APP005687,120000.0,511011.0,414,self_employed,auto_loan,4.2584,0.5713,72.7,1,1,0.9947,303,Very High,Decline
APP036922,120000.0,146887.0,382,business_owner,personal_loan,1.2241,0.3098,83.1,1,0,0.2665,740,Medium,Manual Review
APP045627,120000.0,561856.0,345,salaried,education,4.6821,0.2758,69.25,1,1,0.9733,316,Very High,Decline
APP036388,120000.0,443198.0,366,salaried,business,3.6933,0.1974,82.3,1,0,0.9288,343,Very High,Decline
APP010020,155364.0,682708.0,564,salaried,home_loan,4.3943,0.3342,98.2,0,1,0.7766,434,Very High,Decline
APP006812,147973.0,425168.0,375,salaried,business,2.8733,0.3205,70.75,1,1,0.8087,415,Very High,Decline
APP024737,120000.0,567359.0,805,salaried,education,4.728,0.172,100.0,0,0,0.0276,883,Very Low,Auto-Approve
APP040563,371647.0,451120.0,528,self_employed,personal_loan,1.2138,0.4233,72.4,2,1,0.7538,448,Very High,Decline
APP046218,120000.0,68036.0,774,salaried,home_loan,0.567,0.3007,96.7,0,0,0.0034,898,Very Low,Auto-Approve
APP031620,120000.0,192769.0,586,salaried,home_loan,1.6064,0.4767,99.3,0,0,0.021,887,Very Low,Auto-Approve
APP036259,167773.0,821498.0,703,salaried,business,4.8965,0.2852,100.0,0,0,0.3638,682,Medium,Manual Review
APP016129,150585.0,260179.0,624,self_employed,home_loan,1.7278,0.5135,89.2,2,0,0.2833,730,Medium,Manual Review
APP026373,130730.0,575283.0,329,salaried,home_loan,4.4006,0.1001,74.45,2,1,0.9939,304,Very High,Decline
APP042055,120000.0,67041.0,533,self_employed,business,0.5587,0.071,90.65,1,0,0.131,821,Low,Approve
APP039913,127366.0,548990.0,347,self_employed,personal_loan,4.3103,0.2637,81.35,1,1,0.9868,308,Very High,Decline
APP019997,168004.0,112490.0,549,salaried,home_loan,0.6696,0.2371,97.45,0,0,0.1997,780,Low,Approve
APP019254,130733.0,200686.0,599,business_owner,education,1.5351,0.2915,87.95,2,0,0.0279,883,Very Low,Auto-Approve
APP014095,120000.0,176005.0,436,salaried,auto_loan,1.4667,0.2976,91.8,0,0,0.3346,699,Medium,Manual Review
APP038420,121256.0,95248.0,598,business_owner,personal_loan,0.7855,0.5528,87.9,0,0,0.1957,783,Low,Approve
APP037809,238247.0,987829.0,565,business_owner,auto_loan,4.1462,0.372,92.25,1,1,0.5536,568,High,Decline
APP029579,120000.0,421079.0,687,business_owner,personal_loan,3.509,0.1289,100.0,0,0,0.1969,782,Low,Approve
APP025587,120000.0,518287.0,751,salaried,home_loan,4.3191,0.2422,100.0,1,0,0.0764,854,Very Low,Auto-Approve
APP023747,120000.0,571321.0,354,salaried,personal_loan,4.761,0.0548,87.7,0,1,0.9361,338,Very High,Decline
APP006340,120000.0,110055.0,549,self_employed,education,0.9171,0.3572,97.45,0,1,0.0483,871,Very Low,Auto-Approve
APP014259,120000.0,197846.0,815,self_employed,auto_loan,1.6487,0.0805,100.0,0,0,0.0024,899,Very Low,Auto-Approve
APP008352,171641.0,239522.0,343,salaried,education,1.3955,0.4288,75.15,0,1,0.5571,566,High,Decline
APP001100,120000.0,504287.0,694,self_employed,personal_loan,4.2024,0.3099,100.0,0,0,0.1935,784,Low,Approve
APP024124,120000.0,203604.0,795,business_owner,home_loan,1.6967,0.273,85.75,2,0,0.0158,891,Very Low,Auto-Approve
APP014533,141716.0,621849.0,873,salaried,home_loan,4.388,0.1265,95.65,3,0,0.2465,752,Low,Approve
APP027905,120000.0,365787.0,780,self_employed,personal_loan,3.0482,0.0635,91.0,1,0,0.165,801,Low,Approve
APP007854,120000.0,209800.0,668,salaried,personal_loan,1.7483,0.2974,79.4,0,0,0.0466,872,Very Low,Auto-Approve
APP044195,138434.0,156261.0,363,self_employed,auto_loan,1.1288,0.4859,88.15,0,1,0.3591,685,Medium,Manual Review
APP032005,120000.0,500391.0,590,salaried,personal_loan,4.1699,0.3006,99.5,0,0,0.6996,480,Very High,Decline
APP007454,120000.0,441212.0,692,salaried,personal_loan,3.6768,0.3684,98.6,1,0,0.1215,827,Low,Approve
APP016397,141959.0,432994.0,627,salaried,home_loan,3.0501,0.2246,100.0,0,0,0.381,671,Medium,Manual Review
APP032567,255238.0,1078294.0,809,business_owner,personal_loan,4.2247,0.3464,86.45,2,0,0.1643,801,Low,Approve
APP026802,120000.0,464433.0,402,freelance,auto_loan,3.8703,0.4317,84.1,1,1,0.9539,328,Very High,Decline
APP047726,140009.0,537875.0,457,salaried,business,3.8417,0.1493,74.85,1,1,0.9672,320,Very High,Decline
APP034379,120000.0,27576.0,328,salaried,home_loan,0.2298,0.1816,80.4,1,1,0.153,808,Low,Approve
APP026154,120000.0,429084.0,770,salaried,personal_loan,3.5757,0.1489,100.0,1,0,0.0319,881,Very Low,Auto-Approve
APP013234,120000.0,26460.0,452,self_employed,education,0.2205,0.0903,92.6,0,1,0.0634,862,Very Low,Auto-Approve
APP008659,198369.0,464454.0,465,self_employed,personal_loan,2.3414,0.1803,51.25,1,1,0.9594,324,Very High,Decline
APP039801,120000.0,553838.0,640,self_employed,home_loan,4.6153,0.1848,100.0,0,1,0.5475,571,High,Decline
APP037972,344269.0,896008.0,518,salaried,business,2.6026,0.2143,95.9,0,1,0.4896,606,High,Decline
APP027637,120000.0,533112.0,792,salaried,business,4.4426,0.3718,97.6,2,0,0.2042,777,Low,Approve
